cards_1,cards_2,isHigher,guessL,guessR,respKey_Guess,resp_Guess,reportL,reportR,respKey_Report,resp_Report,rt_Guess,rt_Report,isCorrectGuess,isCorrectReport,totalEarnings,guessEarnings,reportEarnings,tTrialStart,tGuessOnset,tGuessResp,tCard1Fixation,tCard1Onset,tCard1Offset,tCard2Fixation,tCard2Onset,tCard2Offset,tReportOnset,tReportResp,tReportFrameOnset,tReportOffset,tTrialEnd,tSummaryOnset,tSummaryOffset,isTest,p1,peP1,riskP1,peRiskP1,p2,riskP2,peP2,peRiskP2
9,2,0,2,1,1,2,2,1,2,1,2.30142656923272,1.03458341922669,1,1,15,10,5,84709.4543031698,84710.4711203507,84712.7725469199,84713.9040806336,84715.4206172511,84717.4370669357,NaN,84718.9535383843,NaN,84720.9700360853,84722.0046195046,84722.1196104711,84723.1364744086,84723.1369078828,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
9,10,1,1,2,1,1,2,1,2,1,2.84206500377331,0.769960025500041,1,1,15,10,5,84723.3864396378,84724.4030067977,84727.2450718015,84728.3692253698,84729.8857709912,84731.9022345994,NaN,84733.4187429322,NaN,84735.4351960977,84736.2051561232,84736.3181528026,84737.3350046001,84737.3353364586,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,1.77777777777778,2.76543209876543
4,8,1,1,2,2,2,2,1,1,2,3.28429394643172,0.954098894406343,0,1,-5,-10,5,84737.5516269477,84738.5681886773,84741.8524826238,84742.9842612399,84744.500866852,84746.5173664891,NaN,84748.0338743113,NaN,84750.0503427066,84751.004441601,84751.1165938089,84752.1334076879,84752.1336662752,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
9,5,0,1,2,1,1,2,1,1,2,3.17401428721496,1.26457504578866,0,1,-5,-10,5,84752.3501041023,84753.3666527769,84756.5406670641,84757.6660405831,84759.1827119344,84761.1991714915,NaN,84762.715694139,NaN,84764.7321474239,84765.9967224696,84766.1150348722,84767.1317201703,84767.1319217373,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
2,7,1,2,1,1,2,1,2,2,2,2.31947082825354,0.915855968094547,0,1,-5,-10,5,84767.3485253742,84768.3651050785,84770.6845759068,84771.8147307488,84773.3312463284,84775.3477106129,NaN,84776.8641900443,NaN,84778.8806625967,84779.7965185648,84779.9136041743,84780.9302763577,84780.9304782098,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
4,1,0,1,2,1,1,2,1,1,2,2.33939693821594,1.1033224392304,0,1,-5,-10,5,84789.4962324625,84790.5127866137,84792.852183552,84793.9790227793,84795.4956172725,84797.512064736,NaN,84799.0285794006,NaN,84801.0450205918,84802.1483430311,84802.2612995111,84803.2781275855,84803.2785595744,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-1.33333333333333,0.888888888888889
7,1,0,1,2,2,2,2,1,2,1,2.46134832056123,0.884757858759258,1,1,15,10,5,84803.4947912729,84804.5111901033,84806.9725384239,84808.0943044901,84809.6106946249,84811.6272538483,NaN,84813.1437759852,NaN,84815.1600399029,84816.0447977616,84816.1598491697,84817.1766915589,84817.1770339662,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
1,8,1,1,2,1,1,1,2,2,2,1.77055006686714,0.5887025014963,1,0,5,10,-5,84817.3933320337,84818.409894002,84820.1804440689,84821.3095310389,84822.826104945,84824.8425459705,NaN,84826.3590685583,NaN,84828.3755283409,84828.9642308424,84829.0751599635,84830.0920273819,84830.0924188864,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
3,1,0,1,2,1,1,1,2,2,2,4.42324874077167,1.89615486311959,0,1,-5,-10,5,84830.3086398107,84831.3251911109,84835.7484398516,84836.8746247107,84838.3911330434,84840.4074139014,NaN,84841.9240468833,NaN,84843.9405562139,84845.836711077,84845.9400690346,84846.9569078831,84846.9573233958,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-1.55555555555556,1.7283950617284
10,7,0,2,1,1,2,2,1,2,1,1.5585008119233,0.873120288160862,1,1,15,10,5,84847.1735684344,84848.1901337642,84849.7486345762,84850.8731798744,84852.3896793093,84854.4057739958,NaN,84855.9226568926,NaN,84857.9391165094,84858.8122367976,84858.9220751192,84859.9388034676,84859.9390295534,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
