cards_1,cards_2,isHigher,guessL,guessR,respKey_Guess,resp_Guess,reportL,reportR,respKey_Report,resp_Report,rt_Guess,rt_Report,isCorrectGuess,isCorrectReport,totalEarnings,guessEarnings,reportEarnings,tTrialStart,tGuessOnset,tGuessResp,tCard1Fixation,tCard1Onset,tCard1Offset,tCard2Fixation,tCard2Onset,tCard2Offset,tReportOnset,tReportResp,tReportFrameOnset,tReportOffset,tTrialEnd,tSummaryOnset,tSummaryOffset,isTest,p1,peP1,riskP1,peRiskP1,p2,riskP2,peP2,peRiskP2
7,10,1,2,1,2,1,2,1,2,1,3.30805690852867,0.593085606829845,1,1,15,10,5,87179.0080669441,87180.0246113783,87183.3326682868,87184.4573057804,87185.9739192091,87187.9903815341,NaN,87189.5069430744,NaN,87191.5234182289,87192.1165038358,87192.2231098062,87193.239858373,87193.2401799674,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
2,3,1,1,2,2,2,1,2,2,2,5.28839603094093,3.01470239405171,0,1,-5,-10,5,87194.7397497494,87195.7562708053,87201.0446668362,87202.172206662,87203.6887519515,87205.705226821,NaN,87207.2217738211,NaN,87209.2380442728,87212.2527466669,87212.3709536984,87213.3877475963,87213.3880937094,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
4,9,1,2,1,2,1,1,2,1,1,1.62349680287298,1.53607017370814,1,1,15,10,5,87213.6043465419,87214.6209351668,87216.2444319697,87217.3705317483,87218.8871431813,87220.9036040808,NaN,87222.4201114518,NaN,87224.4365771981,87225.9726473718,87226.0862009782,87227.1029389963,87227.1032660076,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
1,3,1,1,2,1,1,1,2,1,1,1.66851032237173,1.29847807170881,1,1,15,10,5,87227.3195616053,87228.3361838722,87230.0046941945,87231.1359092625,87232.6523713024,87234.6688478824,NaN,87236.1853352964,NaN,87238.2018047489,87239.5002828206,87239.6181029695,87240.6348666467,87240.6351890964,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
5,2,0,2,1,NaN,-1,NaN,NaN,NaN,NaN,7.10055469328654,NaN,NaN,NaN,-10,NaN,NaN,87240.8681739598,87241.8847546018,87248.9853092951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,NaN,0.987654320987654,NaN,NaN
9,7,0,2,1,2,1,2,1,2,1,1.3241346317227,2.91225548279181,0,0,-15,-10,-5,87250.9837723135,87252.0003253007,87253.3244599324,87254.4499079693,87255.9665718609,87257.983025918,NaN,87259.4995455484,NaN,87261.5159850652,87264.428240548,87264.5321192385,87265.5487597519,87265.5489809906,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
5,7,1,1,2,1,1,1,2,1,1,4.45802024447767,0.944925252115354,1,1,15,10,5,87266.8821028737,87267.8985931386,87272.3566133831,87273.4813780319,87274.9977656603,87277.0143046776,NaN,87278.5308419843,NaN,87280.5471688861,87281.4920941382,87281.5969672624,87282.6137420585,87282.6140693549,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
3,1,0,1,2,1,1,1,2,2,2,2.10957644195878,1.24210411675449,0,1,-5,-10,5,87282.8303803481,87283.8469048252,87285.9564812671,87287.0799518407,87288.5964509437,87290.6128519719,NaN,87292.129328552,NaN,87294.1458533142,87295.3879574309,87295.4955244782,87296.5122924319,87296.5126342685,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-1.55555555555556,1.7283950617284
5,4,0,1,2,1,1,2,1,1,2,2.3778423183976,2.04470076327561,0,1,-5,-10,5,87296.7455005297,87297.7621530173,87300.1399953357,87301.2617119655,87302.7781369422,87304.7947452391,NaN,87306.3112796947,NaN,87308.3275512869,87310.3722520502,87310.4772739973,87311.4940402404,87311.4943943363,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-1.11111111111111,0.246913580246914
7,9,1,1,2,1,1,1,2,1,1,1.96474721199775,1.27109066110279,1,1,15,10,5,87311.7107004827,87312.7272266704,87314.6919738824,87315.8268208571,87317.3433900951,87319.3598535605,NaN,87320.8763141749,NaN,87322.8928084313,87324.1638990924,87324.2758008213,87325.2925596518,87325.2928823866,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
9,10,1,2,1,2,1,1,2,1,1,1.72631776717026,1.50580352407997,1,1,15,10,5,87325.5259000366,87326.5424285051,87328.2687462723,87329.3921179157,87330.9087453144,87332.9251571764,NaN,87334.4415975486,NaN,87336.4580627246,87337.9638662487,87338.0743196625,87339.0910896119,87339.0914137722,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,1.77777777777778,2.76543209876543
3,10,1,2,1,2,1,2,1,2,1,1.28878319862997,1.85404575991561,1,1,15,10,5,87340.4909939319,87341.5073809901,87342.7961641888,87343.9239372275,87345.4404292031,87347.4568821197,NaN,87348.9733815079,NaN,87350.9898826066,87352.8439283666,87352.9560784189,87353.9727990457,87353.973126057,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,1,0.691358024691358,0.444444444444444,-0.493827160493827
5,1,0,1,2,1,1,2,1,1,2,3.00528378422314,1.83060700367787,0,1,-5,-10,5,87354.2061588174,87355.2227474424,87358.2280312266,87359.3556448937,87360.871767948,87362.8886000495,NaN,87364.4051245266,NaN,87366.4215763028,87368.2521833065,87368.3541062014,87369.3709799277,87369.3713317428,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-1.11111111111111,0.246913580246914
1,7,1,1,2,1,1,2,1,2,1,3.11132468373398,1.42851994741068,1,1,15,10,5,87369.5880481502,87370.6044372041,87373.7157618879,87374.8372102372,87376.3538296531,87378.3703082288,NaN,87379.8868090425,NaN,87381.9032576826,87383.33177763,87383.4362148342,87384.4529970429,87384.453314931,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
2,10,1,2,1,2,1,2,1,2,1,1.82201632832584,1.59010116537684,1,1,15,10,5,87384.6695369725,87385.6861378568,87387.5081541851,87388.6358559485,87390.1523790001,87392.1688487377,NaN,87393.6853586747,NaN,87395.701810736,87397.2919119014,87397.401372022,87398.4180188076,87398.4182032682,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
6,4,0,2,1,1,2,2,1,2,1,2.53597694555356,0.955462314726901,1,1,15,10,5,87398.6513925493,87399.6681391204,87402.2041160659,87403.3343016327,87404.8508788536,87406.8672701883,NaN,87408.3837718573,NaN,87410.400225059,87411.3556873738,87411.4665615973,87412.4833209979,87412.4835582023,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
7,6,0,2,1,1,2,2,1,1,2,4.44058828962443,1.22417523016338,1,0,5,10,-5,87413.8664519473,87414.8830998733,87419.3236881629,87420.4491541612,87421.965675217,87423.9821298443,NaN,87425.4986451982,NaN,87427.5150810087,87428.7392562389,87428.8480743111,87429.8648590858,87429.8652094754,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
10,5,0,2,1,NaN,-1,NaN,NaN,NaN,NaN,7.10036880716507,NaN,NaN,NaN,-10,NaN,NaN,87430.0814357935,87431.0980512179,87438.1984200251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,NaN,0,NaN,NaN
10,9,0,2,1,1,2,2,1,2,1,1.48726396395068,2.9088530826848,1,1,15,10,5,87501.9072562298,87502.9239240992,87504.4111880632,87505.5403270091,87507.0568258868,87509.0732749776,NaN,87510.5896270418,NaN,87512.6060762521,87515.5149293348,87515.6222400759,87516.6390562117,87516.6394020397,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
3,7,1,2,1,2,1,1,2,1,1,0.94627349662187,1.25355179322651,1,1,15,10,5,87516.8723295977,87517.8888706107,87518.8351441073,87519.9552444973,87521.4718188671,87523.488126382,NaN,87525.0047831462,NaN,87527.0211878807,87528.2747396739,87528.3875448892,87529.4042583885,87529.4045819786,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,1,0.691358024691358,0.444444444444444,-0.493827160493827
1,5,1,1,2,1,1,2,1,2,1,1.94153226037452,1.93704305372376,1,1,15,10,5,87529.6209987444,87530.6375112472,87532.5790435076,87533.7037978928,87535.220373403,87537.2368214729,NaN,87538.7533336907,NaN,87540.7697940199,87542.7068370737,87542.8193506302,87543.8361165882,87543.8364416038,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
4,1,0,1,2,1,1,2,1,1,2,1.30661315502948,0.671352498233318,0,1,-5,-10,5,87546.335955791,87547.3524375029,87548.659050658,87549.785494554,87551.3018813271,87553.3185492102,NaN,87554.8349616425,NaN,87556.8514168399,87557.5227693381,87557.6344609474,87558.6512599771,87558.6516052349,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-1.33333333333333,0.888888888888889
4,6,1,2,1,2,1,1,2,1,1,1.85450762417167,2.48514336609514,1,1,15,10,5,87558.8677850814,87559.8844196077,87561.7389272319,87562.8674543638,87564.3839751346,87566.400410375,NaN,87567.9168330708,NaN,87569.9333675265,87572.4185108926,87572.5328810295,87573.5496478428,87573.5499688669,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
9,5,0,1,2,1,1,2,1,1,2,1.46810085975449,1.38630897464463,0,1,-5,-10,5,87573.7663226253,87574.7828436812,87576.2509445409,87577.3826037969,87578.898940107,87580.9155603782,NaN,87582.4320560601,NaN,87584.4483761195,87585.8346850941,87585.9481158219,87586.9648997412,87586.965250416,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
1,2,1,2,1,1,2,2,1,1,2,1.10007515273173,3.3370425975736,0,1,-5,-10,5,87587.1982284369,87588.2147965345,87589.3148716873,87590.4477335009,87591.964367742,87593.9808534453,NaN,87595.4973408592,NaN,87597.513740747,87600.8507833446,87600.9632056687,87601.9799659247,87601.9803063358,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
4,3,0,2,1,2,1,2,1,1,2,5.24470395641401,2.00558713212376,0,1,-5,-10,5,87602.2133068797,87603.2298496033,87608.4745535597,87609.5958513755,87611.1123276705,87613.1286713933,NaN,87614.6453261617,NaN,87616.6618035971,87618.6673907292,87618.777990115,87619.7947569283,87619.7950944883,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-1.33333333333333,0.888888888888889
9,1,0,1,2,1,1,2,1,2,1,1.48102051475144,3.35811159096193,0,0,-15,-10,-5,87621.3612765016,87622.3778098168,87623.8588303316,87624.9941645446,87626.5106211675,87628.5272012394,NaN,87630.0436686962,NaN,87632.0601407146,87635.4182523056,87635.5262293287,87636.5430035546,87636.5433493826,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
10,6,0,1,2,1,1,2,1,1,2,4.81765997894399,1.442345369549,0,1,-5,-10,5,87636.7763408034,87637.7928692719,87642.6105292508,87643.7422386846,87645.2585732842,87647.2751810109,NaN,87648.7916995008,NaN,87650.8080355259,87652.2503808955,87652.357785435,87653.3745265891,87653.3748695661,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
10,1,0,1,2,1,1,2,1,NaN,-1,1.60204035667994,7.10002098346013,NaN,NaN,-10,NaN,NaN,87653.6078860758,87654.6243532475,87656.2263936042,87657.3574897848,87658.8739692159,87660.8904366727,NaN,87662.4069323546,NaN,87664.4233530547,87671.5233740382,NaN,NaN,NaN,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,NaN,0,NaN,NaN
6,10,1,2,1,1,2,1,2,2,2,1.57990850525675,5.36636613178416,0,1,-5,-10,5,87671.8059351839,87672.8224890265,87674.4023975317,87675.522153234,87677.0386908258,87679.0551984819,NaN,87680.5717027168,NaN,87682.588134821,87687.9545009528,87688.0706692242,87689.0872983335,87689.0874765219,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-1.11111111111111,0.246913580246914
1,9,1,1,2,1,1,2,1,2,1,1.69728674700309,1.39828893543745,1,1,15,10,5,87689.3207296657,87690.3372989037,87692.0345856507,87693.1702115224,87694.6867950155,87696.7033069482,NaN,87698.2198471058,NaN,87700.2362609636,87701.634549899,87701.752550232,87702.7691893199,87702.7693746358,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
7,1,0,2,1,2,1,1,2,2,2,1.81857173322351,2.21881446854968,0,1,-5,-10,5,87704.319155906,87705.3357411097,87707.1543128429,87708.2854255595,87709.8019172499,87711.8183981065,NaN,87713.3348581506,NaN,87715.3513429986,87717.5701574672,87717.6842048693,87718.7008710418,87718.7011173694,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
9,4,0,2,1,NaN,-1,NaN,NaN,NaN,NaN,7.10012105405622,NaN,NaN,NaN,-10,NaN,NaN,87718.9176342058,87719.9341663806,87727.0342874347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,NaN,0.395061728395062,NaN,NaN
5,8,1,1,2,1,1,1,2,1,1,1.16748823385569,1.33786910652998,1,1,15,10,5,87730.4496864455,87731.4663238227,87732.6338120566,87733.7660312517,87735.282562001,87737.2988851965,NaN,87738.815523144,NaN,87740.8320022899,87742.1698713965,87742.2815952222,87743.2982169188,87743.298400239,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
3,9,1,1,2,1,1,1,2,1,1,5.50976044639538,1.24295058280404,1,1,15,10,5,87743.5316861695,87744.548279356,87750.0580398024,87751.180894557,87752.6975034241,87754.7138605466,NaN,87756.2303382671,NaN,87758.2468080047,87759.4897585875,87759.596432127,87760.6132000807,87760.6135248112,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,1,0.691358024691358,0.444444444444444,-0.493827160493827
8,4,0,1,2,1,1,2,1,1,2,3.57892718624498,1.70138850083458,0,1,-5,-10,5,87760.846465769,87761.863102291,87765.4420294772,87766.562576621,87768.0789716621,87770.0955657039,NaN,87771.6120802024,NaN,87773.6283760282,87775.3297645291,87775.4447673059,87776.4615275619,87776.4618799472,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
8,10,1,1,2,1,1,1,2,1,1,1.30557367534493,0.942410657778964,1,1,15,10,5,87787.94366824,87788.9602477417,87790.2658214171,87791.3933176224,87792.9098135893,87794.9263648659,NaN,87796.4426991804,NaN,87798.4592094024,87799.4016200602,87799.5088860404,87800.5256907722,87800.5260217749,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,1,0.691358024691358,1.55555555555556,1.7283950617284
4,8,1,1,2,2,2,1,2,2,2,1.49159663626051,1.52818540942098,0,1,-5,-10,5,87800.7422954198,87801.7588347222,87803.2504313584,87804.3753069117,87805.8917874831,87807.9082292808,NaN,87809.4247357965,NaN,87811.4411633392,87812.9693487486,87813.0741377678,87814.0908977387,87814.0912421412,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
6,3,0,1,2,1,1,2,1,1,2,1.46097104396904,1.08373998296156,0,1,-5,-10,5,87814.3242130346,87815.3407201205,87816.8016911645,87817.9238522673,87819.4403396812,87821.456790317,NaN,87822.9732874244,NaN,87824.9897417666,87826.0734817495,87826.1893957105,87827.2061938849,87827.2065323003,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-0.888888888888889,-0.197530864197531
8,9,1,2,1,1,2,1,2,1,1,1.39315654005622,4.7953485136386,0,0,-15,-10,-5,87827.439509751,87828.4560390749,87829.8491956149,87830.9724791619,87832.4888097701,87834.5054149309,NaN,87836.0217463943,NaN,87838.0382323827,87842.8335808964,87842.9376506048,87843.9543988865,87843.9547384423,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-1.55555555555556,1.7283950617284
7,4,0,2,1,1,2,1,2,1,1,3.66095969692105,0.740323658508714,1,1,15,10,5,87844.1876126863,87845.2042922586,87848.8652519555,87849.9871567522,87851.5036145155,87853.5199454088,NaN,87855.0365787946,NaN,87857.0530485322,87857.7933721907,87857.9027114284,87858.9193704733,87858.9195569296,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
5,10,1,2,1,2,1,2,1,2,1,1.50081453469465,1.41758003650466,1,1,15,10,5,87860.6360141798,87861.6525993835,87863.1534139182,87864.2855997564,87865.8021245186,87867.8185660312,NaN,87869.3350326327,NaN,87871.351529455,87872.7691094915,87872.8844717812,87873.9012916234,87873.9016269026,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
