cards_1,cards_2,isHigher,guessL,guessR,respKey_Guess,resp_Guess,reportL,reportR,respKey_Report,resp_Report,rt_Guess,rt_Report,isCorrectGuess,isCorrectReport,totalEarnings,guessEarnings,reportEarnings,tTrialStart,tGuessOnset,tGuessResp,tCard1Fixation,tCard1Onset,tCard1Offset,tCard2Fixation,tCard2Onset,tCard2Offset,tReportOnset,tReportResp,tReportFrameOnset,tReportOffset,tTrialEnd,tSummaryOnset,tSummaryOffset,isTest,p1,peP1,riskP1,peRiskP1,p2,riskP2,peP2,peRiskP2
3,6,1,1,2,1,1,2,1,2,1,1.04418975656154,3.61891288383049,1,1,15,10,5,178138.450770176,178139.453831652,178140.498021409,178141.603684408,178143.106779053,178145.109990447,NaN,178146.613577219,NaN,178148.617294183,178152.236207066,178152.33982616,178153.342429992,178153.342607673,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,1,0.691358024691358,0.444444444444444,-0.493827160493827
10,1,0,1,2,1,1,1,2,2,2,2.12506286750431,0.928871242969763,0,1,-5,-10,5,178153.563322958,178154.56635258,178156.691415447,178157.797709679,178159.300697365,178161.303849435,NaN,178162.806818418,NaN,178164.810572203,178165.739443446,178165.843337827,178166.846203796,178166.846365696,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
7,1,0,1,2,1,1,1,2,2,2,2.92485327506438,1.09039390346152,0,1,-5,-10,5,178167.066504689,178168.069401344,178170.994254619,178172.099918787,178173.602996775,178175.606243529,NaN,178177.109290539,NaN,178179.113142516,178180.20353642,178180.30725575,178181.310310797,178181.310472696,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
5,1,0,2,1,1,2,2,1,2,1,1.81471466406947,0.546556146495277,1,1,15,10,5,178181.529367345,178182.532620528,178184.347335192,178185.453014265,178186.95588038,178188.958859445,NaN,178190.461881323,NaN,178192.464962087,178193.011518233,178193.115211555,178194.118214583,178194.118383789,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
6,8,1,1,2,1,1,1,2,1,1,0.934582140384009,4.68911145019229,1,1,15,10,5,178194.337938016,178195.340946012,178196.275528153,178197.381565801,178198.8846885,178200.8878093,NaN,178202.389652293,NaN,178204.392780399,178209.081891849,178209.185643619,178210.188436821,178210.188582647,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
2,10,1,1,2,1,1,1,2,1,1,1.14499197664554,0.82549236837076,1,1,15,10,5,178212.991452065,178213.994399568,178215.139391545,178216.244871896,178217.747909555,178219.751036784,NaN,178221.254894752,NaN,178223.258526675,178224.084019043,178224.187450228,178225.190341622,178225.19051375,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
4,10,1,2,1,1,2,2,1,1,2,1.18080943246605,2.24827295177965,0,1,-5,-10,5,178225.411229912,178226.414372338,178227.59518177,178228.70076645,178230.203761442,178232.206910297,NaN,178233.709982147,NaN,178235.713780353,178237.962053305,178238.06593658,178239.068875609,178239.069049198,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
2,4,1,2,1,1,2,2,1,1,2,1.71887024643365,2.05024081797455,0,1,-5,-10,5,178239.288090841,178240.291013505,178242.009883751,178243.115941563,178244.619057833,178246.622171328,NaN,178248.125109041,NaN,178250.128928872,178252.17916969,178252.283202007,178253.286084341,178253.286260268,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
10,3,0,2,1,1,2,1,2,2,2,6.69355579200783,3.00846464763163,1,0,5,10,-5,178253.505662532,178254.508530547,178261.202086339,178262.308004462,178263.811660786,178265.815436197,NaN,178267.319081125,NaN,178269.322835203,178272.33129985,178272.434921282,178273.437891872,178273.438808912,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
1,6,1,1,2,1,1,1,2,1,1,1.12273958255537,0.996454287262168,1,1,15,10,5,178273.660283429,178274.663179499,178275.785919081,178276.891371086,178278.394467192,178280.397597343,NaN,178281.900634125,NaN,178283.903709336,178284.900163624,178285.003824507,178286.006846823,178286.007006969,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
5,3,0,2,1,1,2,1,2,2,2,0.923729038942838,3.36464585684007,1,0,5,10,-5,178287.915042876,178288.918329082,178289.842058121,178290.947611239,178292.450094524,178294.452947927,NaN,178295.955929768,NaN,178297.959487463,178301.32413332,178301.428005783,178302.431027514,178302.431335532,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
1,5,1,2,1,1,2,2,1,2,1,2.45266474940581,3.33690934133483,0,0,-15,-10,-5,178302.651586453,178303.654233829,178306.106898578,178307.211653013,178308.714869813,178310.718230539,NaN,178312.221338919,NaN,178314.224906258,178317.561815599,178317.665674911,178318.668671803,178318.669021026,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
1,8,1,2,1,1,2,2,1,1,2,2.35703074245248,0.658728143229382,0,1,-5,-10,5,178318.88971907,178319.892906207,178322.24993695,178323.355536826,178324.85887958,178326.861831467,NaN,178328.364893674,NaN,178330.368469779,178331.027197923,178331.130767043,178332.133897195,178332.13405851,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
1,4,1,2,1,1,2,1,2,2,2,2.7560331618879,2.66352170839673,0,1,-5,-10,5,178332.356004114,178333.359177224,178336.115210386,178337.220874555,178338.724207957,178340.727234072,NaN,178342.230356187,NaN,178344.234187708,178346.897709416,178347.001233825,178348.004070863,178348.004218443,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
4,5,1,1,2,1,1,1,2,1,1,0.830629896634491,4.42483501022798,1,1,15,10,5,178348.225651755,178349.228522692,178350.059152588,178351.165236994,178352.668251858,178354.67227041,NaN,178356.175374699,NaN,178358.178320157,178362.603155167,178362.706742115,178363.709709782,178363.709870513,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
4,7,1,2,1,1,2,2,1,1,2,3.05757246239227,1.54185726615833,0,1,-5,-10,5,178366.783923102,178367.786564049,178370.844136511,178371.950168898,178373.453677059,178375.457668141,NaN,178376.961363625,NaN,178378.964893557,178380.506750823,178380.610229643,178381.613285566,178381.613453018,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
9,7,0,2,1,1,2,1,2,2,2,2.00990829893271,3.06499528477434,1,0,5,10,-5,178381.837133633,178382.840113575,178384.850021874,178385.955911942,178387.45910624,178389.462198985,NaN,178390.965299474,NaN,178392.96904537,178396.034040654,178396.13751509,178397.140540621,178397.140858867,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
7,3,0,1,2,1,1,2,1,1,2,1.27403131435858,4.08134507384966,0,1,-5,-10,5,178397.364817692,178398.367904593,178399.641935907,178400.747814286,178402.25094809,178404.25400752,NaN,178405.756939681,NaN,178407.760530983,178411.841876057,178411.945894054,178412.948693393,178412.948858507,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
6,10,1,2,1,2,1,2,1,2,1,2.3470344801608,1.72938172274735,1,1,15,10,5,178413.172881332,178414.175823283,178416.522857763,178417.628651977,178419.131747791,178421.134934929,NaN,178422.638191473,NaN,178424.641972437,178426.37135416,178426.474880322,178427.478165651,178427.47832229,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
7,10,1,1,2,2,2,1,2,2,2,3.72684276680229,1.56137139856583,0,1,-5,-10,5,178427.704228875,178428.70694668,178432.433789447,178433.539516447,178435.042474617,178437.046154174,NaN,178438.54972575,NaN,178440.55371654,178442.115087939,178442.218714046,178443.221854133,178443.222021877,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-1.33333333333333,0.888888888888889
5,8,1,1,2,1,1,1,2,1,1,1.59886308075511,2.77899539988721,1,1,15,10,5,178456.272864119,178457.275895203,178458.874758283,178459.980525027,178461.483678996,178463.486718847,NaN,178464.989790989,NaN,178466.992867954,178469.771863353,178469.875535926,178470.87857227,178470.878730662,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
6,2,0,1,2,1,1,2,1,1,2,1.14456969403545,2.44056116536376,0,1,-5,-10,5,178471.103607404,178472.106536204,178473.251105898,178474.357028112,178475.859916145,178477.862948398,NaN,178479.36596823,NaN,178481.369133158,178483.809694323,178483.913304065,178484.916493541,178484.916656609,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-0.888888888888889,-0.197530864197531
8,2,0,1,2,1,1,2,1,1,2,2.06771981125348,1.03158966169576,0,1,-5,-10,5,178485.140478082,178486.143219559,178488.21093937,178489.316978187,178490.820135078,178492.823359622,NaN,178494.326539308,NaN,178496.330344235,178497.361933897,178497.465803437,178498.468714703,178498.468873972,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
10,8,0,2,1,1,2,2,1,2,1,1.56269552485901,4.28082874935353,1,1,15,10,5,178498.69363908,178499.696576647,178501.259272172,178502.364695537,178503.867705433,178505.871500132,NaN,178507.374103234,NaN,178509.376962774,178513.657791523,178513.761479,178514.764161152,178514.764314869,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
9,8,0,2,1,NaN,-1,NaN,NaN,NaN,NaN,7.10012949025258,NaN,NaN,NaN,-10,NaN,NaN,178514.988334772,178515.991488302,178523.091617792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,NaN,0.395061728395062,NaN,NaN
10,2,0,1,2,2,2,2,1,1,2,1.09863469749689,3.16761171273538,1,0,5,10,-5,178529.469524784,178530.472524891,178531.571159588,178532.67725393,178534.180366985,178536.183959164,NaN,178537.687686502,NaN,178539.691226662,178542.858838375,178542.962192117,178543.965125886,178543.966386304,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
4,9,1,1,2,1,1,1,2,1,1,1.93256804230623,2.01648392592324,1,1,15,10,5,178544.194474732,178545.197209194,178547.129777236,178548.235531414,178549.738743538,178551.741907882,NaN,178553.245228426,NaN,178555.249179471,178557.265663397,178557.369103642,178558.372035364,178558.372193757,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
4,3,0,1,2,2,2,1,2,1,1,2.27377005439484,2.2577735799423,1,1,15,10,5,178558.598006242,178559.600923352,178561.874693407,178562.980361667,178564.483377408,178566.486268509,NaN,178567.989416926,NaN,178569.991898019,178572.249671599,178572.353094309,178573.356090616,178573.356250762,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
8,5,0,1,2,1,1,2,1,2,1,0.887389939860441,4.21835634749732,0,0,-15,-10,-5,178573.582980287,178574.586172392,178575.473562332,178576.580212509,178578.083263026,178580.086576118,NaN,178581.589808699,NaN,178583.593451726,178587.811808074,178587.915226985,178588.917845429,178588.918033922,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
1,9,1,1,2,1,1,1,2,1,1,3.45503245436703,3.32945028156973,1,1,15,10,5,178589.144623173,178590.147516321,178593.602548775,178594.707976816,178596.211234237,178598.21421564,NaN,178599.717952622,NaN,178601.721621951,178605.051072233,178605.154665025,178606.157794007,178606.157952692,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
3,4,1,1,2,2,2,1,2,2,2,1.61453780220472,3.79944907460595,0,1,-5,-10,5,178609.951755161,178610.954929441,178612.569467243,178613.67606394,178615.179216156,178617.182859768,NaN,178618.686452093,NaN,178620.69002849,178624.489477565,178624.592856732,178625.5955985,178625.595753678,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
10,7,0,1,2,1,1,1,2,1,1,2.01572235603817,3.30329243084998,0,0,-15,-10,-5,178625.824140187,178626.827232933,178628.842955289,178629.948886854,178631.451910193,178633.455304235,NaN,178634.958480122,NaN,178636.962116428,178640.265408859,178640.370394745,178641.373267144,178641.37344307,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
8,6,0,1,2,1,1,1,2,2,2,1.070759661583,4.98939266992966,0,1,-5,-10,5,178641.599519445,178642.60266304,178643.673422701,178644.779262505,178646.282200218,178648.283931138,NaN,178649.785716853,NaN,178651.789507168,178656.778899838,178656.882584101,178657.885390161,178657.885539495,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
3,7,1,2,1,1,2,1,2,2,2,1.63105591986096,3.17723712616134,0,1,-5,-10,5,178658.111480564,178659.114523629,178660.745579549,178661.851285799,178663.354413175,178665.35746676,NaN,178666.860744638,NaN,178668.864456341,178672.041693467,178672.14529152,178673.148536813,178673.148696082,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
1,10,1,1,2,1,1,2,1,2,1,2.49370740461745,3.60201047436567,1,1,15,10,5,178673.378172051,178674.381023701,178676.874731105,178677.980237466,178679.483335325,178681.486429824,NaN,178682.989466314,NaN,178684.993127752,178688.595138227,178688.699109466,178689.702192275,178689.702351544,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
6,1,0,2,1,2,1,2,1,1,2,5.0816630278423,3.17708779301029,0,1,-5,-10,5,178699.476720246,178700.479772955,178705.561435983,178706.666837431,178708.170104787,178710.173323487,NaN,178711.676902953,NaN,178713.680426456,178716.857514249,178716.961116392,178717.963701814,178717.963847348,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-0.888888888888889,-0.197530864197531
10,9,0,1,2,1,1,2,1,2,1,4.39234233589377,1.3040350053343,0,0,-15,-10,-5,178718.191679776,178719.194658549,178723.587000885,178724.692176725,178726.196262638,178728.199448023,NaN,178729.703155196,NaN,178731.706673147,178733.010708152,178733.114416085,178734.117568155,178734.117768045,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
4,1,0,2,1,1,2,1,2,2,2,3.82607684258255,3.52220198319992,1,0,5,10,-5,178734.348360944,178735.351570292,178739.177647135,178740.283335559,178741.78656551,178743.789615004,NaN,178745.293260808,NaN,178747.296720018,178750.818922002,178750.922463652,178751.925489475,178751.925657804,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
10,6,0,2,1,1,2,1,2,1,1,1.05886239695246,5.41689638938988,1,1,15,10,5,178752.156218849,178753.15974732,178754.218609717,178755.324522872,178756.827663106,178758.830891449,NaN,178760.334082824,NaN,178762.337321103,178767.754217493,178767.857538797,178768.860700802,178768.86085861,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
2,8,1,1,2,2,2,2,1,1,2,2.07565580197843,3.65699020918692,0,1,-5,-10,5,178769.090546743,178770.093573735,178772.169229537,178773.275618162,178774.778622798,178776.781608584,NaN,178778.284676343,NaN,178780.288426914,178783.945417123,178784.048805934,178785.051620177,178785.051781784,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
