cards_1,cards_2,isHigher,guessL,guessR,respKey_Guess,resp_Guess,reportL,reportR,respKey_Report,resp_Report,rt_Guess,rt_Report,isCorrectGuess,isCorrectReport,totalEarnings,guessEarnings,reportEarnings,tTrialStart,tGuessOnset,tGuessResp,tCard1Fixation,tCard1Onset,tCard1Offset,tCard2Fixation,tCard2Onset,tCard2Offset,tReportOnset,tReportResp,tReportFrameOnset,tReportOffset,tTrialEnd,tSummaryOnset,tSummaryOffset,isTest,p1,peP1,riskP1,peRiskP1,p2,riskP2,peP2,peRiskP2
3,1,0,2,1,1,2,2,1,2,1,2.15652059999957,1.57140650000019,1,1,15,10,5,6266.7559986,6267.7591708,6269.9156914,6271.0215938,6272.5247379,6274.5271579,NaN,6276.0303331,NaN,6278.0334015,6279.604808,6279.7141059,6280.7158518,6280.7160036,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,1,0.691358024691358,1.55555555555556,1.7283950617284
3,4,1,2,1,2,1,1,2,1,1,2.08000349999929,1.4315274999999,1,1,15,10,5,6280.9472706,6281.9489147,6284.0289182,6285.1346951,6286.6378862,6288.6409642,NaN,6290.144226,NaN,6292.148263,6293.5797905,6293.6843338,6294.6874674,6294.687628,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.0987654320987654,1,0.691358024691358,0.444444444444444,-0.493827160493827
5,3,0,2,1,1,2,1,2,1,1,2.33185739999954,1.43347050000011,1,1,15,10,5,6294.900944,6295.9040185,6298.2358759,6299.3421648,6300.8451478,6302.8484607,NaN,6304.3515597,NaN,6306.3558837,6307.7893542,6307.8938118,6308.8970249,6308.897187,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
5,1,0,1,2,2,2,2,1,2,1,5.46004069999981,1.32799889999933,1,1,15,10,5,6309.1094894,6310.1126049,6315.5726456,6316.6779131,6318.1811424,6320.1854568,NaN,6321.688616,NaN,6323.6917793,6325.0197782,6325.1243076,6326.1274651,6326.1276431,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
4,1,0,2,1,1,2,2,1,2,1,2.2212142999997,1.53820580000047,1,1,15,10,5,6326.3395172,6327.3426233,6329.5638376,6330.6702186,6332.1732235,6334.1762577,NaN,6335.6781208,NaN,6337.6814859,6339.2196917,6339.3246973,6340.3278285,6340.3279922,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
9,10,1,1,2,1,1,1,2,1,1,1.09396819999984,0.959211299999879,1,1,15,10,5,6345.6112119,6346.6144427,6347.7084109,6348.8137608,6350.316917,6352.3212318,NaN,6353.8243461,NaN,6355.8284517,6356.787663,6356.8921911,6357.895318,6357.8954787,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,1.77777777777778,2.76543209876543
2,6,1,1,2,2,2,2,1,1,2,1.28511669999989,0.799896399999852,0,1,-5,-10,5,6358.1077522,6359.1107122,6360.3958289,6361.5020858,6363.0051588,6365.0082451,NaN,6366.5114035,NaN,6368.5157768,6369.3156732,6369.4201349,6370.4232134,6370.4233776,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
6,2,0,2,1,1,2,1,2,1,1,1.97445259999949,1.03189210000073,1,1,15,10,5,6370.6350098,6371.6381275,6373.6125801,6374.718714,6376.2223844,6378.2252858,NaN,6379.7283426,NaN,6381.7324217,6382.7643138,6382.8689007,6383.8720285,6383.8721934,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
8,7,0,2,1,2,1,1,2,2,2,2.20414520000031,1.51277519999985,0,1,-5,-10,5,6384.0850314,6385.0880306,6387.2921758,6388.3985787,6389.9016958,6391.9048042,NaN,6393.4079545,NaN,6395.4119467,6396.9247219,6397.0293665,6398.0324424,6398.0326198,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.0987654320987654,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
1,10,1,2,1,1,2,2,1,1,2,2.96059250000053,1.88097560000006,0,1,-5,-10,5,6398.2480088,6399.2511324,6402.2117249,6403.3177477,6404.8209255,6406.8240679,NaN,6408.3271221,NaN,6410.3312888,6412.2122644,6412.317485,6413.3205022,6413.3206646,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
